,year,K,L,duration,back_and_forth_rate,di1,di2,di3
300,2020,2,0,37.285714285714285,0.0038461538461538464,5.442510726613314,2.4860420948422397,
301,2020,2,2,6.069767441860465,0.05384615384615385,3.4607807813468985,6.602787975004534,
302,2020,2,5,261.0,0.0,0.34806288986739736,25.331856572926846,
303,2020,2,8,11.347826086956522,0.0038461538461538464,2.407360696739415,1.1058972359180306,
304,2020,2,10,20.076923076923077,0.0,2.4433809607281978,2.204075081050357,
305,2020,3,0,15.352941176470589,0.0,6.042565421760623,6.548866610304553,14.366016725735289
306,2020,3,2,261.0,0.0,5.974290494897137,8.450876915013882,5.076268567824129
307,2020,3,5,9.666666666666666,0.03461538461538462,8.939989239341717,0.00722930271115414,6.919341513443081
308,2020,3,8,12.428571428571429,0.0,4.677015676879186,0.015580171886066883,5.860433429699247
309,2020,3,10,17.4,0.0038461538461538464,3.453589821912095,4.960439987657001,2.4799654924266235
310,2021,2,0,14.444444444444445,0.015444015444015444,6.142810362613529,9.158884799106485,
311,2021,2,2,4.56140350877193,0.03088803088803089,0.5874182717721794,0.47196149833200696,
312,2021,2,5,7.428571428571429,0.023166023166023165,0.5925419580551547,0.48973771877347755,
313,2021,2,8,11.818181818181818,0.007722007722007722,0.5526435423745646,0.45772678478616835,
314,2021,2,10,10.833333333333334,0.015444015444015444,0.5727897311003419,0.47109298323614374,
315,2021,3,0,2.1487603305785123,0.2471042471042471,1.639853882365165,0.8897178014016652,0.5955544055687523
316,2021,3,2,4.406779661016949,0.03088803088803089,1.9217278448167865,4.102058721771983,2.996679319502298
317,2021,3,5,7.428571428571429,0.023166023166023165,2.4563045246740867,3.7283131101010336,1.7451921034238367
318,2021,3,8,11.818181818181818,0.007722007722007722,2.0272337491599144,4.130111418261054,1.8265089283859792
319,2021,3,10,10.833333333333334,0.019305019305019305,2.802241646622645,5.875930190849491,2.2265188796964868
